album_id,album_name,genre,release_date,person_count,person_details
2792,Staccato Soldiers,Indie Pop,2000,2,2070:Jay Walters (ComposerOf); 2793:Adrian Carroll (PerformerOf)
10674,Stones and Shadows,Speed Metal,2024,2,6036:Yan Kang (LyricistOf/PerformerOf); 10675:Gang He (ProducerOf)
6229,Stones of the Holy City,Synthwave,2018,2,1716:Kimberly Snyder (PerformerOf/ProducerOf); 6230:Thomas Weber (ComposerOf)
4538,Street Legacy,Southern Gothic Rock,2018,2,4539:Jorge Ross (PerformerOf/ProducerOf); 4540:Robert Pugh (LyricistOf)
17356,Submerged Sonatas,Oceanus Folk,2031,2,17255:Sailor Shift (LyricistOf/PerformerOf); 17355:Daniel O'Connell (ComposerOf/PerformerOf)
13956,Sunbleached Memory,Dream Pop,1997,2,221:Olaf Szumny (ComposerOf); 223:Borys Kościk (PerformerOf)
6837,Sunset of Perfection,Avant-Garde Folk,2007,2,551:Szymon Pyć (ComposerOf); 6838:Marcel Kutek (LyricistOf/PerformerOf)
3373,Swift as Shadows,Dream Pop,2022,2,3374:Kevin Gilbert (ProducerOf); 3375:Jennifer Ferguson (ComposerOf/PerformerOf)
13499,Synchronized Shadows,Alternative Rock,2030,2,13500:Na Hou (ComposerOf); 13501:Juan Yi (PerformerOf)
482,"Thawing Hearts, Blooming Dreams",Dream Pop,2004,2,483:Wei Su (PerformerOf); 484:Min Zhou (PerformerOf)
14908,The Adventurer's Lament,Alternative Rock,2021,2,1535:Chad Hampton (ComposerOf); 7035:Matthew Carter (PerformerOf/ProducerOf)
9618,The Crackle of Yesteryear,Doom Metal,1997,2,9619:Shelby Kelly (ProducerOf); 9620:John Sanchez (ComposerOf/PerformerOf)
8364,The Destructive Impulse,Blues Rock,1994,2,6002:Charles Chase (LyricistOf); 8365:Calvin Kemp (PerformerOf)
7615,The Grayscale of Reason,Indie Folk,2010,2,7616:Wieslaw Wulf (ProducerOf); 7617:Paula Bonbach (ComposerOf)
4167,The Interest Rises,Southern Gothic Rock,2017,2,1294:Urszula Stochmal (LyricistOf/PerformerOf); 4168:Jeremi Kazberuk (ComposerOf)
14296,The Long Way Home,Dream Pop,2023,2,14297:Ming Qiao (LyricistOf); 14298:Na Ye (PerformerOf/ProducerOf)
17210,The Road & The Reckoning,Acoustic Folk,1989,2,17205:Liam O'Sullivan (ComposerOf); 17206:Fiona Mercer (ComposerOf)
17363,The Sunken Compass,Oceanus Folk,2035,2,17349:Beatrice Albright (LyricistOf/PerformerOf); 17355:Daniel O'Connell (ComposerOf/PerformerOf)
10333,Threads of Nomadic Heritage,Indie Rock,2030,2,10334:Ming Shao (ComposerOf); 10335:Na Qin (PerformerOf/ProducerOf)
17362,Tide-Worn Tales,Oceanus Folk,2034,2,17349:Beatrice Albright (LyricistOf/PerformerOf); 17355:Daniel O'Connell (ComposerOf/PerformerOf)
17350,Tidesworn Ballads,Oceanus Folk,2031,2,17255:Sailor Shift (LyricistOf/PerformerOf); 17349:Beatrice Albright (LyricistOf/PerformerOf)
15227,Tidig Solstråle (Early Sunbeam),Southern Gothic Rock,2026,2,15228:Jason Mcpherson (ComposerOf/PerformerOf); 15229:Mary Gordon (LyricistOf)
17072,Time Loops & Stargazing,Space Rock,2030,2,17069:Quinn Rivers (ComposerOf); 17070:Ryder Lyons (ComposerOf)
5764,Toxic From the Start,Avant-Garde Folk,2009,2,5765:Amanda Marquez (ComposerOf/PerformerOf); 5766:Frederick Freeman (ProducerOf)
1814,Transparent Intentions,Southern Gothic Rock,2006,2,1815:Konrad Goss (ComposerOf/PerformerOf); 1816:Kornel Preś (ProducerOf)
4190,Tunnel's Heartbeat,Indie Folk,2022,2,4191:Gianmarco Verga (ProducerOf); 4192:Nino Canova-Esposito (ComposerOf/PerformerOf)
6868,Turning the Page,Indie Pop,1992,2,2070:Jay Walters (LyricistOf/PerformerOf); 5281:Ismet Heser (ComposerOf)
8801,Twilight Sonata for Forgotten Keys,Alternative Rock,2020,2,2552:Vidur Kapadia (LyricistOf); 8802:Anya Krishnan (PerformerOf/ProducerOf)
445,Twilight at Saint-Genevieve,Psychedelic Rock,2017,2,446:Joseph Vargas (LyricistOf/PerformerOf); 447:Keith Harrison (ProducerOf)
14774,Two Days to Live,Post-Apocalyptic Folk,2027,2,14775:Ming Kong (PerformerOf); 14776:Juan Wu (PerformerOf/ProducerOf)
4955,Unbroken Dignity,Indie Rock,2027,2,4956:Bianca Pugliese (PerformerOf); 4957:Baccio Caracciolo-Pelli (ComposerOf)
9754,Uncharted Loneliness,Jazz Surf Rock,1998,2,1335:Ming Long (ComposerOf/PerformerOf); 9755:Gang Cui (ProducerOf)
8213,Unfinished Heartache,Southern Gothic Rock,1988,2,3352:Marcus Spence (ComposerOf/PerformerOf); 5558:William Mcclain (PerformerOf)
8560,Unpacked and Uncharted,Indie Pop,2013,2,7155:Jacqueline Fields (ProducerOf); 7156:Michaela Kelley (ComposerOf/PerformerOf)
11175,Unseen Playbook,Post-Apocalyptic Folk,2024,2,11176:Juan Antonio Ferrando-Chico (PerformerOf); 11177:Moisés del Tirado (LyricistOf/PerformerOf)
6655,Unspoken Bond,Dream Pop,2025,2,6656:Ronald Barnett (PerformerOf); 6657:Kenneth Guerra (PerformerOf)
11836,Unwritten Lines Between Shadows,Oceanus Folk,2010,2,11837:Kent Chen (ComposerOf); 11838:Russell Bates (PerformerOf/ProducerOf)
10431,Vague Silhouette,Emo/Pop Punk,2022,2,2535:John Wilkinson (LyricistOf/PerformerOf); 2537:Gang Mo (PerformerOf)
17073,Vultures & Violins,Space Rock,2033,2,17069:Quinn Rivers (ComposerOf); 17070:Ryder Lyons (ComposerOf)
10848,Vykort från en Sommarö (Postcard from a Summer Island),Indie Pop,2017,2,3086:Sean Jones (PerformerOf/ProducerOf); 10849:Lisa Crawford (LyricistOf)
8472,Waiting for the Weekend,Alternative Rock,2025,2,8473:Michelle Barnes (LyricistOf/PerformerOf); 8474:Patrick Nguyen (ComposerOf)
12616,Weightless Consequence,Blues Rock,2007,2,6037:Fang Tan (ComposerOf); 6039:Fang Yin (ProducerOf)
6830,When Memories Dissolve,Indie Folk,2017,2,2677:Christine Lam (LyricistOf/PerformerOf); 6831:James Gibbs (ComposerOf)
16508,When Time Aligns,Indie Folk,2010,2,10212:Robert Jenkins (ProducerOf); 16509:Randy Stewart (ComposerOf/PerformerOf)
6417,Whispers from a Distant Refrain,Oceanus Folk,2017,2,2171:Lisa Martin (ProducerOf); 2172:Monica Nelson (LyricistOf/PerformerOf)
802,Whispers in the Embrace,Indie Rock,2000,2,803:Breanna Wright (PerformerOf/ProducerOf); 804:Kenneth Armstrong (LyricistOf)
12089,Whispers of Eternal Promise,Jazz Surf Rock,1987,2,1312:Barbara Weitzel (PerformerOf/ProducerOf); 12090:Min Tao (ComposerOf)
8648,Whispers of Melody,Alternative Rock,2018,2,141:Xia Wu (ProducerOf); 8649:Min Xiao (ComposerOf/PerformerOf)
10085,Whispers of Sacred Silence,Southern Gothic Rock,2021,2,2069:Andrew Williams (ComposerOf); 2070:Jay Walters (PerformerOf)
3049,Whispers of Uncharted Worlds,Alternative Rock,1996,2,3050:Lisa Hines (ComposerOf/PerformerOf); 3051:Amy Moore (ProducerOf)
11949,Whispers of Verdant Awakening,Alternative Rock,2022,2,7735:Joseph Jackson (ComposerOf/PerformerOf); 11950:Yong Zeng (LyricistOf)
339,Whispers of a Thousand Moons,Southern Gothic Rock,2027,2,340:Kornelia Raczkiewicz (LyricistOf); 341:Dierk Bohlander (PerformerOf/ProducerOf)
12273,Whispers of the Les,Blues Rock,2000,2,12274:Gina Cox (PerformerOf); 12275:Bryan Davis (ProducerOf)
4870,Whispers of the Trembling Heart,Speed Metal,2020,2,30:Megan Bennett (ProducerOf); 4871:Sharon Scott (ComposerOf/PerformerOf)
9737,Whispers of the Underworld Helm,Avant-Garde Folk,2020,2,5795:Li Shi (ComposerOf); 9738:Jing Pan (PerformerOf/ProducerOf)
13874,Whistle and Steel,Southern Gothic Rock,2006,2,2070:Jay Walters (ProducerOf); 5281:Ismet Heser (ComposerOf/PerformerOf)
10504,"White Crosses, Red Hearts",Synthwave,2013,2,6127:Jie Yin (ComposerOf); 10149:Gang Li (LyricistOf/PerformerOf)
5285,White Noise Between Us,Dream Pop,2017,2,5286:Amanda Hill (ComposerOf); 5287:Darshit Gandhi (PerformerOf)
9451,Winds of the Northern Plain,Synthwave,2013,2,9452:Fang Feng (LyricistOf); 9453:Xia Deng (ComposerOf/PerformerOf)
13001,Wooden Heart's Whisper,Southern Gothic Rock,2009,2,2069:Andrew Williams (ComposerOf); 2070:Jay Walters (ProducerOf)
15360,Workers' Rhythmic Call,Synthwave,2023,2,5015:Candela Pallarès Artigas (LyricistOf/PerformerOf); 15361:Audrey King (PerformerOf)
11413,"Wow, Wow! (Platinum Remix)",Alternative Rock,2009,2,1535:Chad Hampton (LyricistOf/PerformerOf); 11414:Benjamin Griffin (ProducerOf)
7466,Wrapped in Whispers,Indie Folk,2017,2,7467:Xiulan Zou (ComposerOf/PerformerOf); 7468:Yan Yuan (ProducerOf)
